time,ticker,blockchain_type,min_value,max_value,average_amount,average_fee,average_gas_price,gas_used,difficulty,transaction_amount
1674892800,ETH,ETH,0.0,19439922164.097813,348584499.78706914,0.00027804738897636676,16.95867166476729,17695245.666666668,58750003716598360000000,121
1674889200,ETH,ETH,0.0,18816117024.38495,251326882.3567585,0.00028436410763919595,24.489775079784465,14674092.5,58750003716598360000000,93
1674885600,ETH,ETH,0.0,25999916687.718094,312221416.14166754,0.0003217725199840618,15.931129165037985,23267810.0,58750003716598360000000,108
1674882000,ETH,ETH,0.0,378261352096.6667,4043188877.676681,0.0003211446263860771,16.040198518626514,17570127.5,58750003716598360000000,96
1674878400,ETH,ETH,0.0,5057964432.129974,130781913.62090343,0.00017755418201970217,17.124106797580684,11600418.333333334,58750003716598360000000,109
1674874800,ETH,ETH,0.0,7980958263.5397005,184374200.31858337,0.000214246845454843,18.925420697480316,17860325.666666668,58750003716598360000000,128
1674871200,ETH,ETH,0.0,23606552153.03745,316698540.0868886,0.000191892278741975,16.718096456479206,12692732.333333334,58750003716598360000000,110
1674867600,ETH,ETH,0.0,106171442253.33333,885873826.3370857,0.0004607959440871747,16.59231269871498,18907114.166666668,58750003716598360000000,105
1674864000,ETH,ETH,0.0,50699320747.34264,530183234.85975504,0.00017426125975251493,18.951248975728088,12205413.5,58750003716598360000000,115
1674860400,ETH,ETH,1666666666666666600000000000000000000000000000000000000000000000000000000000000000000000000000000000,10487487769.0,164097990.8832087,0.00015209656122349875,17.48089618461397,13066203.833333334,58750003716598360000000,115
1674856800,ETH,ETH,0.0,24408112364.00238,296858488.6185034,0.0002530316064559367,27.749653519995135,17945502.0,58750003716598360000000,161
1674853200,ETH,ETH,0.0,22593078042.839497,458359579.4364254,0.00019259217252383192,23.988238440763144,14910617.666666666,58750003716598360000000,155
1674849600,ETH,ETH,0.0,49002842795.0,495518003.27456397,0.0001921239164553727,25.02195861919753,13907953.166666666,58750003716598360000000,131
1674846000,ETH,ETH,0.0,60670932462.75836,572939291.3829753,0.000188208074193904,31.31856741710917,13297401.333333334,58750003716598360000000,129
1674842400,ETH,ETH,0.0,21654524583.557365,282068664.8193526,0.00016967034407830133,38.21647625370466,14700225.833333334,58750003716598360000000,158
1674838800,ETH,ETH,0.0,16166435341.689444,257187779.23914957,0.00016344801630056939,65.47939709933793,14775741.166666666,58750003716598360000000,158
1674835200,ETH,ETH,0.0,64629233333.333336,609581697.0683827,0.00019114174403035616,30.83577473060069,13690923.0,58750003716598360000000,167
1674831600,ETH,ETH,0.0,10999086546.521774,145552135.41171214,0.00018982994939303912,19.642951831114875,16020165.5,58750003716598360000000,154
1674828000,ETH,ETH,0.0,24605618076.921097,391691144.4738433,0.00017463054296590265,23.78416362449012,13323775.5,58750003716598360000000,149
1674824400,ETH,ETH,0.0,19443678103.239742,314063379.616654,0.00021623925982179113,17.1424067761476,17039746.5,58750003716598360000000,134
1674820800,ETH,ETH,0.0,59613613187.85447,574111261.1399821,0.00019113687228995,15.734723605871745,14801207.333333334,58750003716598360000000,135
1674817200,ETH,ETH,0.0,63320041123.41428,593722839.4613036,0.0002189903165946298,18.917267732579564,13807876.5,58750003716598360000000,115
1674813600,ETH,ETH,0.0,12716085298.193037,191361196.26763472,0.000264468540348046,16.156081635398046,19372903.833333332,58750003716598360000000,112
1674810000,ETH,ETH,0.0,20641737903.245754,250811064.9466258,0.00018514971504784853,15.717790066512284,10826141.333333334,58750003716598360000000,107
1674806400,ETH,ETH,0.0,56961459290.1428,1618307291.239631,0.00028257358930505657,16.296113415504433,11942126.0,58750003716598360000000,119
1674802800,ETH,ETH,0.0,7722952458.331899,94689126.42520173,0.00030050778798923803,18.78234765206159,16577950.5,58750003716598360000000,216
1674799200,ETH,ETH,0.0,8623037738.499327,183391475.37440804,0.0003264347986036611,16.11419817162467,16416042.0,58750003716598360000000,79
1674795600,ETH,ETH,0.0,12272619691.974861,264017655.9687651,0.00024453805422398493,17.46087678614315,14500772.0,58750003716598360000000,94
1674792000,ETH,ETH,0.0,34594544000.0,369695858.66317135,0.0002609923112516348,21.811646590561338,11538539.333333334,58750003716598360000000,117
1674788400,ETH,ETH,0.0,98654503514.89265,1206759814.076042,0.0001958338914551768,21.279405716696036,13244518.0,58750003716598360000000,109
1674784800,ETH,ETH,0.0,12329405969.2574,194930304.4327228,0.00018886813326758915,21.908552590395946,10265527.166666666,58750003716598360000000,103
1674781200,ETH,ETH,0.0,150968254579.795,1123818101.293028,0.00020618560335039263,23.837416406852213,15345578.5,58750003716598360000000,135
1674777600,ETH,ETH,0.0,44903480185.634796,367591603.3036363,0.00018216235768094458,27.802225420047407,17343196.666666668,58750003716598360000000,163
1674774000,ETH,ETH,0.0,11990714513.790237,174819578.38417175,0.00021125433259195197,29.126888990630984,16880609.666666668,58750003716598360000000,175
1674770400,ETH,ETH,0.0,149228120215.0,1208652215.417493,0.00016187624912054842,29.58511642113667,13963921.333333334,58750003716598360000000,149
1674766800,ETH,ETH,0.0,269196411098.18253,1979734731.358616,0.00020902865425898598,30.801695918407628,11918789.0,58750003716598360000000,109
1674763200,ETH,ETH,0.0,3978484460.0000033,114375756.9203161,0.0001717283162663673,28.975540733156624,11340099.333333334,58750003716598360000000,130
1674759600,ETH,ETH,0.0,6444938540.919656,132102803.93528338,0.0001778197963851452,26.931647557725913,12222658.5,58750003716598360000000,129
1674756000,ETH,ETH,0.0,43190544870.73912,370215981.1277904,0.00017440032109668574,30.23689378518215,16219268.833333334,58750003716598360000000,154
1674752400,ETH,ETH,0.0,69944283700.11342,532666303.70545024,0.0001875997022957592,47.000501705690105,19124017.0,58750003716598360000000,203
1674748800,ETH,ETH,0.0,21589016151.666668,327003389.325309,0.00017955064730071954,29.17428869221561,13805247.666666666,58750003716598360000000,147
1674745200,ETH,ETH,0.0,10267894014.32376,182756334.9933876,0.00021636435210859296,21.01421409511804,16642274.166666666,58750003716598360000000,144
1674741600,ETH,ETH,0.0,8807686279.020655,152240950.41635644,0.00017938470531843448,18.47666342159434,9594746.5,58750003716598360000000,104
1674738000,ETH,ETH,0.0,13273051132.238777,163280537.13283107,0.0001929466036612881,18.042062946800474,18384624.0,58750003716598360000000,158
1674734400,ETH,ETH,0.0,16025000000.0,184364810.98248664,0.00020410752316381045,15.791207978490997,17749778.166666668,58750003716598360000000,144
1674730800,ETH,ETH,0.0,10250292454.572935,166562917.32038662,0.00021011487301716012,15.496470282627635,15806363.166666666,58750003716598360000000,129
1674727200,ETH,ETH,0.0,28527522547.181072,374900782.0229108,0.000250989479175677,15.269915873879514,17780184.5,58750003716598360000000,122
1674723600,ETH,ETH,0.0,61000065000.0,564420332.8828858,0.00027137335176275206,18.553682774388864,14431733.0,58750003716598360000000,140
1674720000,ETH,ETH,0.0,467165385702.7597,9724846085.304544,0.00024334856758416175,17.286104159455352,12735732.666666666,58750003716598360000000,87
1674716400,ETH,ETH,0.0,12857033333.333334,245462953.7385602,0.00021040160279557225,17.026251723413104,14923545.166666666,58750003716598360000000,125
1674712800,ETH,ETH,0.0,22608407640.0,242378011.59279978,0.0001675826189589478,17.107642871253265,15497942.666666666,58750003716598360000000,151
1674709200,ETH,ETH,0.0,8295317416.666667,252307650.97067592,0.00019998385752029318,17.02984510337987,13510582.5,58750003716598360000000,94
1674705600,ETH,ETH,0.0,75318678510.40546,847225886.6820931,0.00021902200404862326,18.656585498410063,16674388.833333334,58750003716598360000000,120
1674702000,ETH,ETH,0.0,108432318034.70984,1574041871.1784585,0.0002625508711865064,19.002295210949715,16185450.833333334,58750003716598360000000,116
1674698400,ETH,ETH,0.0,17418843044.43668,343861846.79112643,0.00026675793314361675,20.804309098778457,13832844.666666666,58750003716598360000000,153
1674694800,ETH,ETH,0.0,108541240469.46834,1074266170.0629487,0.00020022014316972787,23.613510597357532,14843585.333333334,58750003716598360000000,140
1674691200,ETH,ETH,0.0,1805799929732.1836,58705247817.836494,0.00015871087407229672,30.33092283051104,11315888.5,58750003716598360000000,111
1674687600,ETH,ETH,0.0,43092724443.65461,443627181.2806886,0.000218422456132112,37.829611110486695,17781934.666666668,58750003716598360000000,171
1674684000,ETH,ETH,0.0,23472039645.99197,206650777.14352587,0.0002438243521512397,31.83414546862951,17935706.333333332,58750003716598360000000,166
1674680400,ETH,ETH,0.0,5844584871.422192,127042519.56431319,0.0002301174573891068,30.785563628214828,11030441.833333334,58750003716598360000000,104
1674676800,ETH,ETH,0.0,271546803921.66666,2271266239.1243935,0.00020321476092681915,31.954137353749122,13455113.833333334,58750003716598360000000,143
1674673200,ETH,ETH,0.0,89415642912.11684,910357046.3545066,0.00022238677510376297,27.001447631163526,17008441.0,58750003716598360000000,170
1674669600,ETH,ETH,5087430.536666666,14152508166.77875,319919204.86474913,0.00029613384922638303,60.12583905910429,18846429.666666668,58750003716598360000000,137
1674666000,ETH,ETH,0.0,188193905450.61887,1402539178.4967086,0.00015858933542530412,30.5233576786335,16433518.5,58750003716598360000000,176
1674662400,ETH,ETH,0.0,32350180570.993893,422434572.44284844,0.0001949686847324929,22.49659949533165,18041011.666666668,58750003716598360000000,158
1674658800,ETH,ETH,0.0,297917131333.3333,2455964888.7140546,0.00024029911494848514,19.62327883675447,13294342.166666666,58750003716598360000000,138
1674655200,ETH,ETH,0.0,23817057309.026047,343010618.3889249,0.0002065122388513487,20.64106627146369,12262586.333333334,58750003716598360000000,120
1674651600,ETH,ETH,0.0,28007213325.426228,391249024.79502577,0.00024191364899622394,19.49452209755393,15428469.666666666,58750003716598360000000,129
1674648000,ETH,ETH,0.0,372591079222.5908,2825873014.160253,0.00020546257423552903,16.43684992396977,13605985.5,58750003716598360000000,108
1674644400,ETH,ETH,0.0,91608593147.53978,975311120.9322435,0.0002610609773847089,16.145118455260416,16760928.5,58750003716598360000000,114
1674640800,ETH,ETH,0.0,25582660742.735622,342188266.0315119,0.00021571913960077794,16.94243880254506,15334518.833333334,58750003716598360000000,118
1674637200,ETH,ETH,0.0,51179882626.504395,600041934.3197172,0.0001762015082827717,17.038033703979227,14263405.5,58750003716598360000000,140
1674633600,ETH,ETH,0.0,129519309833.33333,1225444794.4164119,0.00023686703705061755,15.856472782361434,17684147.833333332,58750003716598360000000,114
1674630000,ETH,ETH,0.0,198807694802.5369,1752528871.3615446,0.00018955178802577957,16.920419917380016,12149240.333333334,58750003716598360000000,116
1674626400,ETH,ETH,0.0,46870248868.333336,520055331.06274915,0.00019306282972516252,18.027735313925383,11782663.0,58750003716598360000000,110
1674622800,ETH,ETH,0.0,25456323949.102993,337079514.59364814,0.00021356786513856402,16.53430869579651,11120221.666666666,58750003716598360000000,101
1674619200,ETH,ETH,0.0,75452912798.33333,588265213.2840583,0.00017456147209447953,17.828571089849294,13725393.5,58750003716598360000000,140
1674615600,ETH,ETH,0.0,34536740200.35913,359952416.1018858,0.00021185715021127842,17.83793700772615,16511363.833333334,58750003716598360000000,146
1674612000,ETH,ETH,0.0,39534924319.28888,318995052.87742376,0.00020481065686621142,20.27609143320164,19146973.166666668,58750003716598360000000,182
1674608400,ETH,ETH,0.0,229732422059.94348,2136551155.659376,0.00020716234097791313,19.701185915118923,17396350.166666668,58750003716598360000000,155
1674604800,ETH,ETH,0.0,115451259038.33333,927008946.6345657,0.00024052366210495322,29.858608006454332,17634689.0,58750003716598360000000,169
1674601200,ETH,ETH,0.0,42962706666.83491,550750405.4036585,0.00024411636368086836,52.935870002646205,15132976.333333334,58750003716598360000000,140
1674597600,ETH,ETH,0.0,11265404803.423754,144568837.58893657,0.00017781814912368925,24.399209119225045,16561503.166666666,58750003716598360000000,248
1674594000,ETH,ETH,0.0,11537365895.22497,201996585.7445955,0.0002236363963488955,25.977983272527595,15685858.5,58750003716598360000000,162
1674590400,ETH,ETH,0.0,308194962445.0,2211169805.921643,0.00018897890041202336,24.17500137807585,13205835.166666666,58750003716598360000000,140
1674586800,ETH,ETH,0.0,121687746997.92516,1589973401.973848,0.00015214038425249713,29.58493427622237,13355186.166666666,58750003716598360000000,156
1674583200,ETH,ETH,0.0,24271852734.451702,311322876.0124921,0.00016189649959280614,29.88948915445009,13978597.333333334,58750003716598360000000,172
1674579600,ETH,ETH,0.0,10050098352.161524,243438110.8304095,0.00015733189936666299,31.784035579226302,12274502.333333334,58750003716598360000000,147
1674576000,ETH,ETH,0.0,79222399526.95439,474636636.0818367,0.00014560904584736182,77.01420535766049,17685239.333333332,58750003716598360000000,279
1674572400,ETH,ETH,0.0,52931449011.72906,513217712.3964813,0.00017031342519615593,26.90520929139227,13439316.666666666,58750003716598360000000,171
1674568800,ETH,ETH,0.0,115525800000.0,978456546.3714209,0.0002010414164505839,20.867302920809493,15476882.333333334,58750003716598360000000,132
1674565200,ETH,ETH,0.0,31620076654.490627,379106650.9464062,0.000236422715192576,18.785838687486088,16616727.833333334,58750003716598360000000,172
1674561600,ETH,ETH,0.0,161218354897.74423,2421770536.9906464,0.00021669588241271398,16.207863566843347,13819690.0,58750003716598360000000,100
1674558000,ETH,ETH,0.0,15551794256.523865,247588614.3550466,0.0002377914768945862,16.47380007622692,17150360.166666668,58750003716598360000000,136
1674554400,ETH,ETH,0.0,67432688970.18124,875918285.6200258,0.00023677697352371112,16.486323943786484,15619539.0,58750003716598360000000,126
1674550800,ETH,ETH,0.0,33269819253.50316,441238951.13259417,0.0002044442786131684,17.003283932346523,11551994.166666666,58750003716598360000000,106
1674547200,ETH,ETH,0.0,5178159035.570359,143117245.291315,0.0002224900949482157,15.981824433024562,15456255.5,58750003716598360000000,92
1674543600,ETH,ETH,0.0,25174465650.0,407953702.18002945,0.00024790051672541686,15.813834543576226,16629111.166666666,58750003716598360000000,106
1674540000,ETH,ETH,0.0,13170739889.62528,245054000.40718296,0.0002720955365088383,15.390080583729386,20805588.333333332,58750003716598360000000,104
1674536400,ETH,ETH,0.0,21777347621.909122,531129153.6705174,0.00026354904735903663,16.354134409996107,12882384.5,58750003716598360000000,97
1674532800,ETH,ETH,0.0,19125993353.333332,287040035.59685886,0.0002311077887695637,16.771953311917418,14910480.333333334,58750003716598360000000,86
1674529200,ETH,ETH,0.0,20025040570.841045,325070494.5326309,0.00019377366216554248,19.188354161511896,13596294.833333334,58750003716598360000000,114
1674525600,ETH,ETH,0.0,13733133333.333334,292534658.7134177,0.00016968243173649927,22.186089817316883,10394940.833333334,58750003716598360000000,100
1674522000,ETH,ETH,0.0,18250977122.5444,309932831.7879091,0.00020216956392327506,18.45988352510807,11722168.166666666,58750003716598360000000,115
1674518400,ETH,ETH,0.0,9955791009.271383,146040719.80657014,0.00022435626931911594,21.677273540293537,14139105.333333334,58750003716598360000000,138
1674514800,ETH,ETH,0.0,20094799646.666668,232836463.46434283,0.0002641820741239844,19.95578780776285,14314968.0,58750003716598360000000,138
1674511200,ETH,ETH,0.0,27952141538.29099,795300740.9138173,0.0001943247722458901,21.406369488002753,13933636.833333334,58750003716598360000000,124
1674507600,ETH,ETH,0.0,55593979363.56585,413630500.7827296,0.00022464609764546875,24.35286091618126,15592097.0,58750003716598360000000,139
1674504000,ETH,ETH,0.0,506354821773.2752,3527118231.1379466,0.00019725900471719956,34.94891636455761,13154774.833333334,58750003716598360000000,126
1674500400,ETH,ETH,0.0,124467157880.0,1396426669.4854724,0.00019861902411473539,40.97670990705636,14457170.333333334,58750003716598360000000,147
1674496800,ETH,ETH,0.0,151866666666.66666,1739509990.9494264,0.00019757988959357009,30.968599826913263,14939603.5,58750003716598360000000,145
1674493200,ETH,ETH,0.0,372586236847.42993,2803978545.863157,0.0001753065157776374,30.008270309992884,16609967.0,58750003716598360000000,168
1674489600,ETH,ETH,1666666666666666600000000000000000000000000000000000000000000000000000000000000000000000000000000000,239863032982.7192,2147812967.88741,0.00013992491616945482,22.2924080613858,12285498.0,58750003716598360000000,114
1674486000,ETH,ETH,0.0,49819517269.8679,377413337.1756342,0.0002658380452982741,20.476322641964288,15460278.666666666,58750003716598360000000,159
1674482400,ETH,ETH,0.0,238708133333.33334,2635883342.8262076,0.00017117633122964773,16.381556376093567,14497064.0,58750003716598360000000,149
1674478800,ETH,ETH,0.0,52787818508.333336,823135302.2094215,0.00023221186551542554,16.79035758542093,11610049.666666666,58750003716598360000000,101
1674475200,ETH,ETH,0.0,77681807923.38893,1253401000.4837887,0.0003173538041202189,44.06812847291642,17398935.666666668,58750003716598360000000,102
1674471600,ETH,ETH,0.0,229419567285.67856,3921959859.72683,0.00016301285033952867,16.979980171084502,9876415.666666666,58750003716598360000000,99
1674468000,ETH,ETH,0.0,6240133333.333333,148333372.27413848,0.0001894221903672017,15.968163519292721,13911845.166666666,58750003716598360000000,114
1674464400,ETH,ETH,0.0,14263953559.461716,231927792.765504,0.00024342757033091644,17.490935016030072,13398803.0,58750003716598360000000,88
1674460800,ETH,ETH,0.0,34696103666.666664,438772870.5127141,0.00034667742788153894,15.465205561505405,18782821.0,58750003716598360000000,88
1674457200,ETH,ETH,0.0,207957898230.97855,1350481537.4891465,0.00022935954337455168,16.087084053904345,15968545.166666666,58750003716598360000000,107
1674453600,ETH,ETH,0.0,22119227312.945805,361906098.96625835,0.000292788817405078,18.925222951946115,10955385.5,58750003716598360000000,79
1674450000,ETH,ETH,0.0,25673829310.71521,437732146.22305393,0.00024628156559892023,15.915355103411889,14053383.0,58750003716598360000000,88
1674446400,ETH,ETH,0.0,37075558654.281456,390829363.8851285,0.0002586604834940356,16.093188019253855,21762687.333333332,58750003716598360000000,132
1674442800,ETH,ETH,0.0,112747144412.28227,1243129838.0612383,0.00023504358617763743,16.925259668088657,17384028.166666668,58750003716598360000000,129
1674439200,ETH,ETH,0.0,38784231891.12937,487805343.98996884,0.0002610207505241365,15.660025898416926,16060988.0,58750003716598360000000,116
1674435600,ETH,ETH,0.0,18353929982.63721,261485177.64168474,0.0003375509394391402,16.890865866544818,14428363.0,58750003716598360000000,91
1674432000,ETH,ETH,0.0,336839385593.2979,3317542388.441563,0.0002589327940309902,16.541915639493137,17173897.333333332,58750003716598360000000,114
1674428400,ETH,ETH,0.0,14485502345.0,354134619.82877207,0.00029471549816400075,19.37681290027,16610175.833333334,58750003716598360000000,124
1674424800,ETH,ETH,0.0,16603038496.666666,232946423.02615914,0.0002050688052481254,21.750700718423417,15569226.666666666,58750003716598360000000,146
1674421200,ETH,ETH,0.0,23673199218.333332,321524613.8639237,0.0001963516546977641,29.905550420034928,14068684.333333334,58750003716598360000000,126
1674417600,ETH,ETH,0.0,28843811662.7,370416073.7528343,0.00023427405719583618,18.019491089447243,14433541.666666666,58750003716598360000000,118
1674414000,ETH,ETH,0.0,10767601308.05144,246553490.46719632,0.0001815870407642046,19.408885227779923,12430759.833333334,58750003716598360000000,131
1674410400,ETH,ETH,0.0,17991571412.39071,261457134.9478269,0.00021605010273791127,17.25178736114334,16371054.5,58750003716598360000000,138
1674406800,ETH,ETH,0.0,15354051320.0,256331389.26074055,0.0002544044550051413,59.525681241052546,13647292.833333334,58750003716598360000000,125
1674403200,ETH,ETH,0.0,48673270021.93942,517685864.5268969,0.00019018874355954815,21.5645320538095,16500811.833333334,58750003716598360000000,163
1674399600,ETH,ETH,0.0,18238435080.0,322373255.3065836,0.00019408071892632224,17.492188219952542,15801629.0,58750003716598360000000,133
1674396000,ETH,ETH,0.0,22704114996.64885,290583393.4168102,0.0004870365474290707,16.36039113329723,18856209.333333332,58750003716598360000000,97
1674392400,ETH,ETH,0.0,2162806657339.6292,31758147447.865803,0.0001937363756658559,17.647073605706925,12872216.833333334,58750003716598360000000,124
1674388800,ETH,ETH,0.0,9388550889.349314,169577693.9778603,0.0002538648470385292,22.506320290435173,15417961.666666666,58750003716598360000000,92
1674385200,ETH,ETH,0.0,133979940917.45154,1603793107.6371896,0.0003195594758175135,18.042553782600802,13698274.166666666,58750003716598360000000,75
1674381600,ETH,ETH,0.0,8089944662.247452,141004683.12415442,0.00033634470458528305,18.21015968704327,18081021.0,58750003716598360000000,106
1674378000,ETH,ETH,0.0,91861300000.0,1141811681.0817397,0.00018204129409439364,18.235209242469818,11650879.833333334,58750003716598360000000,107
1674374400,ETH,ETH,0.0,21835852187.961266,351732585.37823915,0.000367799597027972,15.747525166126225,19292878.5,58750003716598360000000,80
1674370800,ETH,ETH,0.0,10544383971.753717,208815513.55289105,0.00018945907940959641,16.735920929745824,11401822.666666666,58750003716598360000000,98
1674367200,ETH,ETH,0.0,28678791601.1754,492851699.0549815,0.00029045874174305316,18.023695615715457,18031303.0,58750003716598360000000,102
1674363600,ETH,ETH,0.0,103254647562.88179,1274196829.520291,0.00022269906551190032,18.082364584377,10226158.5,58750003716598360000000,80
1674360000,ETH,ETH,0.0,22496122118.390938,289796953.8347457,0.00023238642946993087,16.318039539152988,16244273.833333334,58750003716598360000000,106
1674356400,ETH,ETH,0.0,13522570196.028809,275990498.86522216,0.00019846373033407798,24.844274647617596,7649582.333333333,58750003716598360000000,77
1674352800,ETH,ETH,0.0,6799648443.089633,157616601.55109993,0.0003310841876871767,17.735663487722206,20319191.833333332,58750003716598360000000,101
1674349200,ETH,ETH,0.0,45135594429.12199,471217512.7443735,0.0002225410207854935,20.11734440151748,13372129.333333334,58750003716598360000000,117
1674345600,ETH,ETH,0.0,86802510000.0,817778888.2403873,0.00026295039313138456,30.28381538550917,19815683.5,58750003716598360000000,128
1674342000,ETH,ETH,0.0,88899403637.38004,272406206.97086054,0.0001781391696958057,18.065251680848988,18367443.333333332,58750003716598360000000,228
1674338400,ETH,ETH,0.0,8312583607.725457,157629495.09387797,0.0001990872576304422,18.962138761855368,13610568.166666666,58750003716598360000000,126
1674334800,ETH,ETH,0.0,28074830047.599186,316085636.29718643,0.00021950499089309558,19.40213895773951,15931201.333333334,58750003716598360000000,195
1674331200,ETH,ETH,0.0,256797695448.4487,2481824270.7126465,0.0001964621025396481,19.598482911450333,10881104.333333334,58750003716598360000000,109
1674327600,ETH,ETH,0.0,38840889304.12777,398239703.75031596,0.00018919776924576694,20.751253210534717,16447881.166666666,58750003716598360000000,166
1674324000,ETH,ETH,0.0,243089674126.58572,1803979854.647743,0.00020665157732748733,21.96894555998176,15118046.0,58750003716598360000000,146
1674320400,ETH,ETH,0.0,92194876313.71796,935095168.9307975,0.0002309839610191587,23.339582146060092,16790604.166666668,58750003716598360000000,152
1674316800,ETH,ETH,0.0,53728810467.70093,532451464.1213146,0.00018049486737417372,20.06336234959133,13937033.5,58750003716598360000000,127
1674313200,ETH,ETH,0.0,29993897107.740753,387654733.9205907,0.00016038999673352578,17.01565522631469,15704418.333333334,58750003716598360000000,164
1674309600,ETH,ETH,0.0,25204824731.564346,187091530.83524108,0.00021369429481909777,18.5911528746482,20499029.333333332,58750003716598360000000,162
1674306000,ETH,ETH,0.0,9109372424.629988,185205330.81616616,0.0002491113893641715,18.617905780566904,14665041.666666666,58750003716598360000000,103
1674302400,ETH,ETH,0.0,16921521137.310297,218803676.07262495,0.00019340334976113738,16.888625300040022,13759850.833333334,58750003716598360000000,128
1674298800,ETH,ETH,0.0,94535942766.03322,1002330507.8448807,0.00021706661558321943,25.32117543557504,14111070.5,58750003716598360000000,118
1674295200,ETH,ETH,0.0,97679501081.66667,1489789147.655898,0.0002717210395908139,16.60335556765216,17959648.666666668,58750003716598360000000,116
1674291600,ETH,ETH,0.0,108262418398.33333,1221183064.1979568,0.0003777593011541149,16.68969126118099,17539466.833333332,58750003716598360000000,108
1674288000,ETH,ETH,0.0,48393013891.666664,638644970.7454132,0.0002858268517056696,17.48843638989103,22092869.5,58750003716598360000000,112
1674284400,ETH,ETH,0.0,4169358610.0,109246631.48123913,0.0002810716603141098,20.0769598784137,16410851.166666666,58750003716598360000000,90
1674280800,ETH,ETH,0.0,19200782019.40454,289520128.9263401,0.0002781675654060475,24.899189721055638,16341337.666666666,58750003716598360000000,100
1674277200,ETH,ETH,0.0,24010734296.758102,246285762.26865852,0.00025091403720301023,18.111992798950002,13146083.833333334,58750003716598360000000,102
1674273600,ETH,ETH,0.0,1685774703658.7415,14114899587.969389,0.00026293804374040143,18.76637288844665,10302246.5,58750003716598360000000,88
1674270000,ETH,ETH,0.0,17881941525.0,267005704.48278007,0.00023190180371166947,24.15355307247786,18687516.666666668,58750003716598360000000,133
1674266400,ETH,ETH,0.0,19891633333.333332,272195041.7185733,0.00020050209895528456,20.11293951696123,14132578.5,58750003716598360000000,133
1674262800,ETH,ETH,0.0,81227641862.92473,684437353.9232323,0.00025554485786321706,22.49464085659764,18816344.333333332,58750003716598360000000,171
1674259200,ETH,ETH,0.0,59423953690.85709,631496011.1648877,0.00021087230348082746,29.891513138057885,14625234.833333334,58750003716598360000000,140
1674255600,ETH,ETH,0.0,148067924692.53412,3240610832.0945034,0.00024138067919667205,28.29795376244526,13054012.833333334,58750003716598360000000,115
1674252000,ETH,ETH,0.0,41501924561.63874,650672601.5644053,0.0002527741206617581,30.17533155997683,16379036.333333334,58750003716598360000000,125
1674248400,ETH,ETH,0.0,18813531883.29415,309813964.8770006,0.00020672588583844052,37.99250111701478,14481877.0,58750003716598360000000,144
1674244800,ETH,ETH,0.0,27443712543.055923,296818312.8847385,0.0002040551335038823,24.800144783774485,15548122.5,58750003716598360000000,136
1674241200,ETH,ETH,0.0,6265938982.621124,154198685.9558182,0.00021212661238712341,32.05490687414871,13379183.666666666,58750003716598360000000,122
1674237600,ETH,ETH,0.0,36543630481.527855,358463436.5802579,0.0001724736933980944,41.58272144390852,14755945.333333334,58750003716598360000000,150
1674234000,ETH,ETH,0.0,256717090677.69067,2117205621.0064592,0.00016438881077697465,32.19150931520853,13400768.166666666,58750003716598360000000,138
1674230400,ETH,ETH,0.0,15955606083.344368,334759336.9051171,0.00017582443184721062,34.895256190679184,10485162.5,58750003716598360000000,123
1674226800,ETH,ETH,0.0,71283323559.22542,633838932.2990295,0.00016565702892449303,23.510822038798167,12901100.166666666,58750003716598360000000,139
1674223200,ETH,ETH,0.0,94129447095.26073,573906243.3796556,0.0001678760526052786,21.77606237582457,17195467.833333332,58750003716598360000000,169
1674219600,ETH,ETH,0.0,1487970325064.8015,13486523204.6756,0.000172996092673495,17.415953542707395,12745338.666666666,58750003716598360000000,120
1674216000,ETH,ETH,0.0,141815302104.81467,1460702976.0863183,0.00027207357530301514,16.500100111933303,16253297.666666666,58750003716598360000000,102
1674212400,ETH,ETH,0.0,512654022399.6634,4786789257.432752,0.00018987857151707982,16.60900889021924,10970944.0,58750003716598360000000,106
1674208800,ETH,ETH,0.0,9779285276.468233,198006101.9679812,0.00024106943407989335,16.473192617820327,16466638.0,58750003716598360000000,118
1674205200,ETH,ETH,0.0,76023077057.52513,1192712189.5150282,0.0003297499768053755,17.386128136337273,16810387.333333332,58750003716598360000000,90
1674201600,ETH,ETH,0.0,10695754837.11867,192540868.95769927,0.0002452513164992859,19.906493300307197,10158864.833333334,58750003716598360000000,100
1674198000,ETH,ETH,0.0,7703779464.28272,154320223.54097304,0.0002817987600287563,17.14877585733409,11242195.833333334,58750003716598360000000,100
1674194400,ETH,ETH,0.0,19168679555.0,408740831.6033705,0.00024578378800897823,16.699343288586476,12083380.5,58750003716598360000000,83
1674190800,ETH,ETH,0.0,7363944090.567739,134707706.85084236,0.00021631704976930263,19.253508618104284,16861898.5,58750003716598360000000,133
1674187200,ETH,ETH,0.0,22809096170.617863,515228585.379941,0.00019850135886239227,19.731416738227477,13052525.0,58750003716598360000000,112
1674183600,ETH,ETH,0.0,10430295184.244911,203749860.99556255,0.00020032487101030535,18.993338463191932,12957980.333333334,58750003716598360000000,115
1674180000,ETH,ETH,0.0,23771500000.0,413548415.09692544,0.0003047835593735624,17.87132433682082,15938355.833333334,58750003716598360000000,114
1674176400,ETH,ETH,0.0,15514528459.334223,325169295.3805421,0.0005331757549653512,17.317658844694794,16174631.5,58750003716598360000000,89
