close_time,trading_pair,open,close,high,low,volume,trades_amount
1677250800,ETHUSDT,1635.23,1636.6,1640.98,1629.57,21405.238,34982560
1677247200,ETHUSDT,1645.11,1635.24,1648.09,1632.0,34739.03,56908437
1677243600,ETHUSDT,1647.43,1645.11,1654.76,1644.23,15149.47,24974907
1677240000,ETHUSDT,1648.99,1647.43,1651.26,1644.18,10893.08,17944013
1677236400,ETHUSDT,1647.62,1648.98,1650.28,1642.6,9927.552,16347177
1677232800,ETHUSDT,1653.85,1647.62,1655.88,1646.55,12865.465,21236518
1677229200,ETHUSDT,1651.69,1653.85,1657.65,1646.09,17890.654,29556920
1677225600,ETHUSDT,1651.27,1651.7,1656.57,1645.04,18663.168,30817905
1677222000,ETHUSDT,1645.12,1651.26,1652.58,1641.08,13041.462,21480130
1677218400,ETHUSDT,1647.04,1645.12,1647.55,1642.25,10457.658,17201054
1677214800,ETHUSDT,1649.15,1647.04,1651.47,1646.82,7366.981,12151162
1677211200,ETHUSDT,1648.49,1649.14,1651.88,1646.04,8491.864,14007073
1677207600,ETHUSDT,1653.25,1648.48,1655.5,1646.34,13473.945,22249598
1677204000,ETHUSDT,1651.49,1653.24,1664.66,1651.49,18798.94,31173216
1677200400,ETHUSDT,1650.52,1651.5,1657.39,1646.22,13641.474,22524334
1677196800,ETHUSDT,1647.09,1650.53,1651.6,1645.1,7643.155,12600886
1677193200,ETHUSDT,1644.65,1647.09,1648.05,1638.85,10266.988,16870582
1677189600,ETHUSDT,1652.33,1644.64,1656.51,1644.24,9228.932,15239013
1677186000,ETHUSDT,1653.14,1652.33,1658.76,1650.0,11323.633,18740196
1677182400,ETHUSDT,1645.56,1653.13,1657.49,1643.41,15851.174,26194134
1677178800,ETHUSDT,1646.8,1645.57,1649.86,1636.99,21799.34,35827724
1677175200,ETHUSDT,1647.27,1646.8,1661.7,1635.0,30896.893,51019849
1677171600,ETHUSDT,1655.99,1647.27,1659.9,1646.92,23471.02,38796013
1677168000,ETHUSDT,1660.51,1656.0,1662.32,1646.02,28029.773,46394820
1677164400,ETHUSDT,1656.0,1660.51,1670.41,1652.39,35905.016,59680069
1677160800,ETHUSDT,1647.8,1656.01,1671.31,1643.78,41197.234,68342354
1677157200,ETHUSDT,1637.49,1647.8,1651.41,1628.75,28799.383,47238210
1677153600,ETHUSDT,1665.75,1637.48,1667.74,1631.11,53274.49,87610853
1677150000,ETHUSDT,1664.21,1665.74,1666.7,1660.81,14142.965,23537308
1677146400,ETHUSDT,1667.97,1664.2,1672.11,1663.55,12453.285,20759053
1677142800,ETHUSDT,1666.7,1667.97,1673.21,1665.15,12052.624,20122117
1677139200,ETHUSDT,1665.51,1666.7,1670.0,1663.91,13547.297,22581818
1677135600,ETHUSDT,1664.83,1665.51,1666.67,1659.35,10972.071,18259284
1677132000,ETHUSDT,1671.49,1664.83,1671.59,1661.82,14577.774,24288771
1677128400,ETHUSDT,1667.44,1671.5,1671.87,1666.54,10404.805,17358872
1677124800,ETHUSDT,1672.0,1667.44,1679.0,1666.28,23834.477,39867085
1677121200,ETHUSDT,1642.11,1671.99,1675.06,1642.11,44778.31,74332269
1677117600,ETHUSDT,1638.18,1642.12,1647.1,1637.29,11712.408,19227488
1677114000,ETHUSDT,1643.15,1638.18,1647.09,1637.19,15142.932,24865991
1677110400,ETHUSDT,1634.57,1643.14,1645.0,1632.75,19574.84,32127379
1677106800,ETHUSDT,1619.32,1634.57,1634.63,1618.06,14220.361,23120697
1677103200,ETHUSDT,1617.67,1619.32,1620.61,1613.01,7936.488,12831901
1677099600,ETHUSDT,1616.1,1617.68,1621.51,1610.16,14424.336,23308529
1677096000,ETHUSDT,1611.46,1616.1,1630.0,1606.3,45906.195,74332618
1677092400,ETHUSDT,1610.98,1611.47,1617.13,1608.92,18174.729,29311984
1677088800,ETHUSDT,1605.81,1610.97,1613.22,1604.02,25290.047,40717200
1677085200,ETHUSDT,1613.72,1605.81,1617.13,1595.07,38191.82,61364816
1677081600,ETHUSDT,1627.79,1613.73,1629.99,1604.5,63444.81,102564029
1677078000,ETHUSDT,1647.27,1627.78,1648.0,1626.7,31957.008,52214875
1677074400,ETHUSDT,1644.95,1647.27,1648.98,1639.66,13674.396,22488451
1677070800,ETHUSDT,1644.5,1644.96,1650.62,1642.09,14272.032,23503059
1677067200,ETHUSDT,1643.34,1644.49,1646.11,1636.47,12843.88,21085103
1677063600,ETHUSDT,1639.68,1643.35,1645.86,1638.6,10831.692,17784240
1677060000,ETHUSDT,1630.86,1639.69,1642.51,1629.9,17098.1,27996677
1677056400,ETHUSDT,1643.85,1630.86,1644.13,1625.01,24144.371,39422701
1677052800,ETHUSDT,1632.94,1643.86,1644.75,1632.06,12301.679,20171419
1677049200,ETHUSDT,1642.47,1632.94,1644.15,1631.31,15305.023,25052818
1677045600,ETHUSDT,1644.46,1642.48,1644.96,1636.14,13297.954,21810169
1677042000,ETHUSDT,1649.26,1644.45,1649.97,1637.97,13942.374,22927995
1677038400,ETHUSDT,1644.85,1649.25,1651.6,1642.55,12081.386,19899849
1677034800,ETHUSDT,1645.07,1644.85,1645.77,1621.59,44148.582,72237751
1677031200,ETHUSDT,1660.57,1645.06,1661.75,1634.5,27211.553,44825501
1677027600,ETHUSDT,1659.77,1660.57,1666.95,1651.93,18601.826,30882730
1677024000,ETHUSDT,1653.15,1659.76,1660.69,1648.7,10205.855,16881245
1677020400,ETHUSDT,1642.21,1653.14,1655.14,1638.08,13858.798,22818904
1677016800,ETHUSDT,1669.25,1642.22,1670.83,1636.3,46622.367,76857132
1677013200,ETHUSDT,1672.0,1669.24,1674.32,1663.34,14600.384,24362895
1677009600,ETHUSDT,1679.49,1672.0,1680.01,1665.5,12595.778,21073635
1677006000,ETHUSDT,1677.5,1679.49,1686.69,1672.78,18866.404,31691238
1677002400,ETHUSDT,1662.04,1677.49,1677.68,1661.56,16734.494,27932093
1676998800,ETHUSDT,1671.97,1662.04,1674.25,1655.46,23943.525,39861513
1676995200,ETHUSDT,1674.63,1671.97,1677.65,1658.74,32799.395,54714874
1676991600,ETHUSDT,1670.21,1674.63,1684.97,1668.65,28265.588,47409389
1676988000,ETHUSDT,1677.16,1670.2,1678.47,1662.36,20448.77,34213631
1676984400,ETHUSDT,1669.51,1677.16,1679.48,1665.73,18340.346,30677103
1676980800,ETHUSDT,1680.48,1669.5,1683.74,1666.17,22708.023,38050436
1676977200,ETHUSDT,1684.26,1680.48,1685.35,1676.92,16437.918,27629710
1676973600,ETHUSDT,1675.69,1684.26,1686.98,1670.39,30312.793,50910664
1676970000,ETHUSDT,1704.05,1675.68,1715.0,1672.0,69895.8,118183936
1676966400,ETHUSDT,1707.56,1704.05,1707.76,1700.46,13283.013,22633262
1676962800,ETHUSDT,1698.2,1707.56,1709.78,1696.7,13358.225,22736106
1676959200,ETHUSDT,1696.55,1698.19,1699.86,1695.01,7682.466,13039694
1676955600,ETHUSDT,1703.04,1696.55,1703.24,1695.1,16986.055,28857272
1676952000,ETHUSDT,1708.08,1703.03,1709.49,1699.33,19824.307,33801026
1676948400,ETHUSDT,1705.2,1708.08,1716.66,1704.6,22835.389,39072059
1676944800,ETHUSDT,1705.12,1705.2,1708.62,1700.0,12163.307,20727953
1676941200,ETHUSDT,1703.27,1705.12,1711.06,1698.06,17585.473,30000930
1676937600,ETHUSDT,1692.93,1703.27,1703.66,1691.77,7760.2783,13182257
1676934000,ETHUSDT,1701.09,1692.92,1703.48,1692.02,10356.53,17578650
1676930400,ETHUSDT,1703.76,1701.09,1707.25,1700.58,8231.812,14028140
1676926800,ETHUSDT,1709.77,1703.77,1711.99,1701.21,10969.545,18716519
1676923200,ETHUSDT,1697.4,1709.76,1711.22,1697.03,19544.652,33274072
1676919600,ETHUSDT,1696.37,1697.4,1699.93,1690.62,13690.299,23204593
1676916000,ETHUSDT,1700.61,1696.37,1702.66,1694.51,13287.909,22568484
1676912400,ETHUSDT,1707.24,1700.6,1708.17,1684.32,31490.451,53433204
1676908800,ETHUSDT,1711.99,1707.23,1715.71,1704.36,17630.986,30139799
1676905200,ETHUSDT,1705.83,1711.98,1715.17,1696.97,30067.373,51325201
1676901600,ETHUSDT,1706.99,1705.82,1711.58,1703.31,13563.107,23155542
1676898000,ETHUSDT,1713.78,1706.99,1716.53,1700.01,22584.402,38602336
1676894400,ETHUSDT,1711.23,1713.77,1719.89,1707.34,24577.693,42128904
1676890800,ETHUSDT,1711.73,1711.23,1718.1,1706.37,24858.014,42563639
1676887200,ETHUSDT,1691.96,1711.73,1717.71,1688.5,33666.406,57373301
1676883600,ETHUSDT,1695.79,1691.97,1699.54,1689.24,16348.3125,27690477
1676880000,ETHUSDT,1694.09,1695.79,1698.34,1692.22,15002.949,25433363
1676876400,ETHUSDT,1689.86,1694.09,1696.14,1688.0,15652.39,26481402
1676872800,ETHUSDT,1689.44,1689.86,1690.72,1685.53,10267.623,17331979
1676869200,ETHUSDT,1684.39,1689.44,1694.32,1683.64,13745.564,23217423
1676865600,ETHUSDT,1679.2,1684.38,1687.02,1676.8,13425.656,22572427
1676862000,ETHUSDT,1670.12,1679.2,1681.11,1666.72,17763.889,29739306
1676858400,ETHUSDT,1676.96,1670.13,1678.31,1650.56,49464.547,82272941
1676854800,ETHUSDT,1679.74,1676.96,1686.44,1673.73,17364.451,29184993
1676851200,ETHUSDT,1685.54,1679.75,1687.8,1676.57,20766.877,34953442
1676847600,ETHUSDT,1685.97,1685.55,1688.85,1681.75,7566.944,12755037
1676844000,ETHUSDT,1686.98,1685.97,1687.14,1682.07,12684.475,21363484
1676840400,ETHUSDT,1684.8,1686.97,1687.81,1666.14,28031.412,46991960
1676836800,ETHUSDT,1685.63,1684.8,1690.13,1683.49,11298.928,19060743
1676833200,ETHUSDT,1682.56,1685.62,1688.1,1678.24,14802.557,24933398
1676829600,ETHUSDT,1698.81,1682.56,1702.5,1675.96,42096.1,71101197
1676826000,ETHUSDT,1711.3,1698.82,1726.59,1690.0,48125.094,82267623
1676822400,ETHUSDT,1704.44,1711.3,1723.85,1697.33,47561.32,81388108
1676818800,ETHUSDT,1695.19,1704.44,1707.64,1695.19,18897.068,32154874
1676815200,ETHUSDT,1696.99,1695.2,1697.84,1694.42,12055.937,20447160
1676811600,ETHUSDT,1695.36,1696.99,1698.05,1694.51,6951.141,11788562
1676808000,ETHUSDT,1695.68,1695.36,1700.85,1695.16,8824.101,14979130
1676804400,ETHUSDT,1693.15,1695.68,1699.0,1690.8,8594.38,14565904
1676800800,ETHUSDT,1692.83,1693.15,1695.07,1692.12,5743.8057,9729402
1676797200,ETHUSDT,1693.15,1692.82,1696.11,1691.89,8422.031,14267151
1676793600,ETHUSDT,1695.46,1693.15,1698.15,1692.19,13596.757,23038415
1676790000,ETHUSDT,1701.97,1695.46,1702.12,1693.48,22101.379,37517582
1676786400,ETHUSDT,1697.71,1701.98,1709.63,1696.0,20756.9,35335895
1676782800,ETHUSDT,1695.42,1697.72,1699.56,1694.0,5848.329,9922043
1676779200,ETHUSDT,1694.3,1695.42,1698.2,1693.57,7154.143,12135369
1676775600,ETHUSDT,1693.52,1694.3,1698.06,1693.07,8451.384,14322801
1676772000,ETHUSDT,1698.7,1693.53,1700.0,1689.5,10670.564,18079316
1676768400,ETHUSDT,1691.62,1698.71,1700.62,1689.76,10021.421,16993430
1676764800,ETHUSDT,1689.97,1691.62,1693.71,1688.2,5519.0366,9330083
1676761200,ETHUSDT,1687.42,1689.97,1691.8,1686.26,5572.3306,9414442
1676757600,ETHUSDT,1682.59,1687.43,1687.59,1681.81,4782.44,8058909
1676754000,ETHUSDT,1687.85,1682.58,1688.27,1679.77,10568.091,17790446
1676750400,ETHUSDT,1693.58,1687.85,1695.0,1682.8,11286.958,19071085
1676746800,ETHUSDT,1695.0,1693.58,1713.13,1687.52,26974.45,45851978
1676743200,ETHUSDT,1693.25,1694.99,1695.69,1688.8,10746.571,18192865
1676739600,ETHUSDT,1695.5,1693.26,1696.23,1691.57,11720.929,19858556
1676736000,ETHUSDT,1696.25,1695.5,1699.0,1692.41,9606.582,16294930
1676732400,ETHUSDT,1694.44,1696.24,1698.76,1690.61,11973.153,20285021
1676728800,ETHUSDT,1698.35,1694.44,1699.43,1693.03,9517.616,16144044
1676725200,ETHUSDT,1691.47,1698.34,1699.49,1686.64,12774.384,21646375
1676721600,ETHUSDT,1687.15,1691.47,1693.31,1686.43,8840.688,14947533
1676718000,ETHUSDT,1693.59,1687.15,1694.28,1685.69,10182.869,17214300
1676714400,ETHUSDT,1693.75,1693.59,1695.58,1692.44,5834.7666,9883286
1676710800,ETHUSDT,1690.71,1693.74,1694.51,1687.77,8511.108,14394828
1676707200,ETHUSDT,1696.13,1690.72,1696.14,1686.11,18577.475,31444340
1676703600,ETHUSDT,1698.45,1696.14,1699.47,1695.0,10703.307,18169885
1676700000,ETHUSDT,1699.6,1698.44,1700.2,1696.02,7392.9243,12554623
1676696400,ETHUSDT,1699.45,1699.6,1703.99,1699.38,8554.513,14551392
1676692800,ETHUSDT,1695.53,1699.46,1699.85,1694.58,8084.9155,13725928
1676689200,ETHUSDT,1702.5,1695.53,1703.91,1694.81,10932.433,18564485
1676685600,ETHUSDT,1694.89,1702.51,1704.46,1692.79,15479.581,26277548
1676682000,ETHUSDT,1693.81,1694.88,1703.44,1692.14,23168.66,39302893
1676678400,ETHUSDT,1698.73,1693.87,1702.78,1692.47,13422.8,22772821
1676674800,ETHUSDT,1693.26,1698.73,1703.8,1669.72,33379.02,56215558
1676671200,ETHUSDT,1710.86,1693.26,1712.67,1690.78,16953.604,28898416
1676667600,ETHUSDT,1706.04,1710.87,1722.0,1702.79,36305.293,62191701
1676664000,ETHUSDT,1695.57,1706.03,1709.25,1685.87,20309.713,34503081
1676660400,ETHUSDT,1687.57,1695.57,1697.59,1685.47,19709.695,33352179
1676656800,ETHUSDT,1672.92,1687.58,1708.8,1672.56,53253.105,90310675
1676653200,ETHUSDT,1673.11,1672.92,1684.94,1662.27,32535.129,54446829
1676649600,ETHUSDT,1659.08,1673.11,1682.03,1658.12,38876.367,64961756
1676646000,ETHUSDT,1660.89,1659.09,1683.55,1646.09,58965.285,98253986
1676642400,ETHUSDT,1665.24,1660.89,1666.0,1657.46,16674.293,27705595
1676638800,ETHUSDT,1666.2,1665.24,1668.61,1664.25,13214.644,22019740
1676635200,ETHUSDT,1664.62,1666.2,1669.63,1663.91,12209.374,20352465
1676631600,ETHUSDT,1663.47,1664.61,1667.02,1660.69,14621.158,24336240
1676628000,ETHUSDT,1664.19,1663.46,1674.75,1660.54,17824.568,29696286
1676624400,ETHUSDT,1653.46,1664.19,1664.31,1648.4,22189.387,36705396
1676620800,ETHUSDT,1657.0,1653.45,1665.17,1651.67,15826.198,26278702
1676617200,ETHUSDT,1655.79,1657.0,1659.28,1653.61,10586.311,17534252
1676613600,ETHUSDT,1659.13,1655.79,1659.45,1653.61,13637.369,22592863
1676610000,ETHUSDT,1663.77,1659.14,1665.46,1653.96,25223.533,41878312
1676606400,ETHUSDT,1658.02,1663.77,1670.05,1656.71,19070.086,31735533
1676602800,ETHUSDT,1663.53,1658.02,1664.51,1657.0,15597.166,25902232
1676599200,ETHUSDT,1653.22,1663.54,1664.54,1650.57,23275.084,38562723
1676595600,ETHUSDT,1637.83,1653.23,1656.1,1630.51,36275.477,59684525
1676592000,ETHUSDT,1646.09,1637.84,1657.06,1633.72,44684.254,73519865
1676588400,ETHUSDT,1683.09,1646.09,1684.89,1641.4,43934.438,72881673
1676584800,ETHUSDT,1684.99,1683.09,1685.0,1667.54,29334.824,49226951
1676581200,ETHUSDT,1710.85,1685.0,1711.11,1680.0,48306.906,81771140
1676577600,ETHUSDT,1716.68,1710.85,1718.19,1706.83,15820.929,27093401
1676574000,ETHUSDT,1715.69,1716.69,1721.9,1712.19,22592.781,38790044
1676570400,ETHUSDT,1716.68,1715.69,1721.57,1706.57,30666.93,52588390
1676566800,ETHUSDT,1724.14,1716.68,1742.97,1686.76,102917.266,176517248
1676563200,ETHUSDT,1678.87,1724.14,1728.69,1675.66,86203.12,146923500
1676559600,ETHUSDT,1675.49,1678.87,1682.5,1665.24,35063.297,58702077
1676556000,ETHUSDT,1687.29,1675.49,1695.68,1668.02,44675.594,75148400
1676552400,ETHUSDT,1682.82,1687.3,1690.0,1680.0,15795.061,26604541
1676548800,ETHUSDT,1687.05,1682.82,1687.2,1680.0,15922.637,26796544
1676545200,ETHUSDT,1687.94,1687.04,1692.62,1684.63,18486.451,31215587
1676541600,ETHUSDT,1682.24,1687.94,1689.27,1680.06,18269.168,30761754
1676538000,ETHUSDT,1681.9,1682.25,1686.13,1678.25,18643.424,31374777
1676534400,ETHUSDT,1684.98,1681.89,1688.59,1675.0,32856.676,55198136
1676530800,ETHUSDT,1693.26,1684.98,1696.84,1683.04,22455.426,38016247
1676527200,ETHUSDT,1694.23,1693.26,1697.51,1692.65,19743.945,33460831
1676523600,ETHUSDT,1691.41,1694.21,1695.99,1686.59,22985.416,38873668
1676520000,ETHUSDT,1692.7,1691.42,1694.49,1690.81,21043.45,35611066
1676516400,ETHUSDT,1693.72,1692.71,1700.0,1692.28,28427.63,48228883
1676512800,ETHUSDT,1685.72,1693.71,1694.68,1685.0,22009.111,37191266
1676509200,ETHUSDT,1674.92,1685.72,1712.24,1672.53,71884.945,121600167
1676505600,ETHUSDT,1665.78,1674.92,1678.0,1664.92,23600.643,39449601
1676502000,ETHUSDT,1665.8,1665.78,1675.0,1662.93,23836.486,39750079
1676498400,ETHUSDT,1665.83,1665.8,1675.75,1660.83,26800.967,44659747
1676494800,ETHUSDT,1628.54,1665.83,1680.0,1624.25,71608.0,118425787
1676491200,ETHUSDT,1591.4,1628.54,1629.32,1588.42,58281.355,94016017
1676487600,ETHUSDT,1581.04,1591.4,1596.26,1577.5,19847.191,31486115
1676484000,ETHUSDT,1576.08,1581.05,1583.3,1573.47,11066.288,17468466
1676480400,ETHUSDT,1579.5,1576.08,1589.8,1576.07,29385.871,46466605
1676476800,ETHUSDT,1572.14,1579.5,1582.97,1570.76,27696.914,43688356
1676473200,ETHUSDT,1577.76,1572.15,1580.82,1566.86,34733.324,54732117
1676469600,ETHUSDT,1585.11,1577.75,1585.46,1573.26,33606.332,53104351
1676466000,ETHUSDT,1572.26,1585.11,1593.67,1572.26,69138.28,109602004
1676462400,ETHUSDT,1555.88,1572.26,1580.0,1553.89,38778.79,60763545
1676458800,ETHUSDT,1550.98,1555.89,1560.31,1549.33,14387.088,22365301
1676455200,ETHUSDT,1546.23,1550.98,1552.0,1546.23,10795.547,16721227
1676451600,ETHUSDT,1547.56,1546.24,1549.16,1544.5,8894.315,13756794
1676448000,ETHUSDT,1549.72,1547.56,1551.58,1544.65,9136.455,14150314
1676444400,ETHUSDT,1550.29,1549.72,1552.09,1547.28,8221.904,12741907
1676440800,ETHUSDT,1547.12,1550.28,1552.06,1547.11,8507.491,13182448
1676437200,ETHUSDT,1549.22,1547.11,1550.98,1546.34,7411.0234,11480701
1676433600,ETHUSDT,1544.58,1549.22,1552.22,1543.42,12733.219,19712544
1676430000,ETHUSDT,1549.17,1544.57,1550.56,1542.55,10068.546,15574280
1676426400,ETHUSDT,1549.89,1549.17,1551.98,1547.36,9279.677,14378820
1676422800,ETHUSDT,1555.7,1549.9,1557.43,1547.56,13392.152,20775828
1676419200,ETHUSDT,1554.53,1555.71,1561.91,1552.18,11269.486,17556917
1676415600,ETHUSDT,1555.48,1554.54,1558.41,1551.06,10562.899,16433657
1676412000,ETHUSDT,1556.89,1555.48,1557.59,1549.3,15663.142,24327528
1676408400,ETHUSDT,1560.31,1556.89,1564.07,1554.54,19649.123,30605512
1676404800,ETHUSDT,1550.69,1560.31,1564.69,1546.55,27973.648,43531130
1676401200,ETHUSDT,1545.84,1550.7,1553.73,1545.4,24948.793,38670308
1676397600,ETHUSDT,1539.71,1545.84,1547.48,1539.36,17099.455,26400110
1676394000,ETHUSDT,1544.84,1539.7,1554.29,1534.02,42232.242,65164920
1676390400,ETHUSDT,1554.76,1544.83,1569.0,1532.82,85620.7,132881218
1676386800,ETHUSDT,1514.48,1554.76,1563.99,1495.61,110089.95,168055656
1676383200,ETHUSDT,1511.22,1514.48,1526.99,1482.66,141126.16,213232451
1676379600,ETHUSDT,1507.7,1511.22,1514.73,1507.17,12411.474,18747432
1676376000,ETHUSDT,1509.12,1507.7,1510.29,1504.6,9483.367,14293505
1676372400,ETHUSDT,1511.91,1509.13,1514.76,1507.71,14782.191,22337814
1676368800,ETHUSDT,1498.42,1511.92,1519.82,1497.09,21293.191,32123719
1676365200,ETHUSDT,1506.01,1498.42,1506.33,1497.19,14172.169,21266531
1676361600,ETHUSDT,1503.65,1506.0,1507.62,1502.71,10876.26,16368956
1676358000,ETHUSDT,1501.52,1503.64,1505.46,1500.34,13587.828,20428052
1676354400,ETHUSDT,1498.47,1501.51,1501.99,1498.43,6951.4473,10429585
1676350800,ETHUSDT,1498.24,1498.48,1502.2,1496.81,9451.115,14173733
1676347200,ETHUSDT,1498.26,1498.23,1503.15,1497.51,9271.68,13902367
1676343600,ETHUSDT,1499.18,1498.25,1504.69,1497.75,14317.398,21480652
1676340000,ETHUSDT,1500.92,1499.18,1502.9,1494.09,13845.069,20748195
1676336400,ETHUSDT,1505.25,1500.92,1508.72,1500.02,12285.579,18482987
1676332800,ETHUSDT,1491.6,1505.24,1510.43,1490.75,29693.275,44590808
1676329200,ETHUSDT,1485.26,1491.6,1495.0,1484.32,11149.783,16591582
1676325600,ETHUSDT,1489.0,1485.26,1490.06,1482.18,11782.769,17499152
1676322000,ETHUSDT,1490.78,1489.01,1492.46,1486.12,12519.706,18645615
1676318400,ETHUSDT,1488.96,1490.78,1492.54,1484.66,13501.316,20102916
1676314800,ETHUSDT,1472.61,1488.96,1493.91,1471.85,28848.299,42794361
1676311200,ETHUSDT,1475.61,1472.62,1480.13,1462.22,25148.549,37023753
1676307600,ETHUSDT,1475.71,1475.61,1487.88,1461.93,44987.312,66366458
1676304000,ETHUSDT,1488.76,1475.71,1489.78,1475.4,23607.65,35009160
1676300400,ETHUSDT,1477.99,1488.77,1489.01,1477.69,28081.36,41647487
1676296800,ETHUSDT,1487.31,1477.98,1488.8,1477.66,28307.803,41982248
1676293200,ETHUSDT,1486.07,1487.32,1491.89,1484.06,19492.912,29014582
1676289600,ETHUSDT,1482.54,1486.07,1489.01,1481.4,24881.168,36946316
1676286000,ETHUSDT,1482.36,1482.54,1487.97,1466.0,57956.008,85739340
1676282400,ETHUSDT,1506.18,1482.36,1510.2,1472.03,114337.65,170039420
1676278800,ETHUSDT,1522.39,1506.19,1522.83,1504.18,37517.84,56757635
1676275200,ETHUSDT,1519.41,1522.39,1526.1,1517.42,21759.965,33130730
1676271600,ETHUSDT,1518.67,1519.41,1520.06,1517.06,6574.1294,9983639
1676268000,ETHUSDT,1518.5,1518.66,1520.95,1517.14,6146.1646,9336604
1676264400,ETHUSDT,1516.82,1518.51,1522.71,1516.02,13065.835,19851524
1676260800,ETHUSDT,1512.15,1516.81,1518.0,1511.17,8694.417,13170377
1676257200,ETHUSDT,1507.04,1512.14,1512.71,1496.67,25027.387,37693081
1676253600,ETHUSDT,1518.28,1507.03,1520.0,1501.59,26181.197,39522776
1676250000,ETHUSDT,1514.82,1518.29,1524.62,1506.02,23889.89,36204657
1676246400,ETHUSDT,1513.35,1514.83,1517.42,1509.1,14837.429,22453263
1676242800,ETHUSDT,1511.22,1513.36,1515.1,1493.08,43552.645,65496486
1676239200,ETHUSDT,1538.06,1511.23,1538.44,1508.33,32827.496,49912901
1676235600,ETHUSDT,1539.23,1538.06,1541.96,1536.67,4905.3184,7551993
1676232000,ETHUSDT,1539.56,1539.23,1542.03,1535.89,6511.003,10019014
1676228400,ETHUSDT,1540.97,1539.55,1542.49,1538.04,8212.027,12649395
1676224800,ETHUSDT,1543.05,1540.98,1546.37,1539.77,13857.534,21387875
1676221200,ETHUSDT,1536.09,1543.06,1548.02,1534.23,25979.79,40047256
1676217600,ETHUSDT,1532.64,1536.09,1541.0,1530.0,14457.62,22193343
1676214000,ETHUSDT,1526.27,1532.63,1537.67,1524.67,12458.617,19079491
1676210400,ETHUSDT,1525.57,1526.26,1528.55,1521.43,11720.577,17875874
1676206800,ETHUSDT,1533.47,1525.58,1535.31,1521.12,18420.947,28143382
1676203200,ETHUSDT,1535.8,1533.48,1536.32,1532.7,6122.4277,9393513
1676199600,ETHUSDT,1536.94,1535.81,1538.93,1531.84,7837.4546,12031976
1676196000,ETHUSDT,1531.48,1536.94,1540.06,1531.0,11570.353,17764804
1676192400,ETHUSDT,1530.84,1531.47,1535.45,1530.83,4755.324,7289789
1676188800,ETHUSDT,1533.2,1530.83,1533.2,1530.05,4824.24,7388244
1676185200,ETHUSDT,1533.72,1533.2,1534.56,1531.5,4702.7124,7209976
1676181600,ETHUSDT,1531.8,1533.71,1533.91,1531.12,4290.783,6576350
1676178000,ETHUSDT,1531.15,1531.8,1531.97,1528.97,5944.9385,9099680
1676174400,ETHUSDT,1535.23,1531.15,1535.38,1531.13,5513.039,8453725
1676170800,ETHUSDT,1533.6,1535.23,1536.08,1530.05,5677.6055,8702650
1676167200,ETHUSDT,1533.88,1533.61,1535.71,1532.08,6493.6025,9957315
1676163600,ETHUSDT,1538.5,1533.88,1539.27,1533.15,11284.889,17336400
1676160000,ETHUSDT,1536.27,1538.51,1543.0,1535.25,12244.253,18851664
1676156400,ETHUSDT,1534.41,1536.28,1542.64,1530.66,14071.536,21620606
1676152800,ETHUSDT,1520.43,1534.41,1537.02,1518.83,18760.898,28706042
1676149200,ETHUSDT,1518.58,1520.43,1523.5,1516.65,9094.32,13827402
1676145600,ETHUSDT,1514.76,1518.58,1519.23,1514.2,6296.4326,9549569
1676142000,ETHUSDT,1518.17,1514.77,1521.39,1505.0,19828.746,30007242
1676138400,ETHUSDT,1517.91,1518.18,1518.32,1515.0,7848.9917,11905899
1676134800,ETHUSDT,1522.83,1517.9,1522.99,1516.53,10581.243,16079591
1676131200,ETHUSDT,1525.5,1522.83,1526.52,1520.38,11425.562,17406988
1676127600,ETHUSDT,1523.15,1525.51,1526.71,1519.16,12230.836,18624570
1676124000,ETHUSDT,1519.54,1523.15,1523.55,1517.91,10732.125,16327587
1676120400,ETHUSDT,1520.16,1519.55,1525.19,1515.0,12966.115,19716227
1676116800,ETHUSDT,1518.83,1520.16,1520.52,1516.87,4748.5947,7210207
1676113200,ETHUSDT,1522.37,1518.82,1523.01,1515.0,29908.178,45418535
1676109600,ETHUSDT,1522.78,1522.36,1524.78,1521.0,6685.5405,10177589
1676106000,ETHUSDT,1520.8,1522.79,1526.8,1518.97,28786.51,43824951
1676102400,ETHUSDT,1518.7,1520.81,1523.29,1516.0,6738.2803,10237327
1676098800,ETHUSDT,1517.67,1518.71,1519.26,1514.96,6215.444,9432505
1676095200,ETHUSDT,1520.01,1517.68,1521.4,1516.23,6933.2954,10530608
1676091600,ETHUSDT,1520.38,1520.0,1521.13,1518.17,4491.8374,6825985
1676088000,ETHUSDT,1516.74,1520.38,1523.58,1516.28,8484.636,12898229
1676084400,ETHUSDT,1512.47,1516.74,1516.99,1511.96,6924.968,10488688
1676080800,ETHUSDT,1515.83,1512.48,1518.38,1509.52,10412.063,15768165
1676077200,ETHUSDT,1513.05,1515.83,1517.87,1507.53,23281.168,35220933
1676073600,ETHUSDT,1508.51,1513.06,1518.7,1504.46,12980.019,19635777
1676070000,ETHUSDT,1505.54,1508.51,1516.74,1503.84,19718.55,29793381
1676066400,ETHUSDT,1529.6,1505.53,1529.8,1490.0,48056.613,72469451
1676062800,ETHUSDT,1534.29,1529.59,1535.39,1528.13,7533.1147,11537517
1676059200,ETHUSDT,1527.34,1534.28,1539.19,1523.33,32108.883,49248190
